0.0.2.0;0.0.2.0.0;232200 / 232200;0
0.0.2.0.0.8.0.3;0.0.2.0.0.8.0.3.2;200 / 200;0
0.0.2.0.0.8.0.3;0.0.2.0.0.8.0.3.3;200 / 200;0
0.0.2.0.0.8.0.3;0.0.2.0.0.8.0.3.4;100 / 100;0
0.0.2.0.0.8.0.3;0.0.2.0.0.8.0.3.6;100 / 100;0
0.0.2.0.0.8.0.3;0.0.2.0.0.8.0.3.8;200 / 200;0
0.0.2.0.0.8.1.0;0.0.2.0.0.8.1.0.0;300 / 300;0
0.0.2.0.0.8.1.0;0.0.2.0.0.8.1.0.1;300 / 300;0
0.0.2.0.0.8.1.0;0.0.2.0.0.8.1.0.3;100 / 100;0
0.0.2.0.0.8.1.0;0.0.2.0.0.8.1.0.4;100 / 100;0
0.0.2.0.0.8.1.0;0.0.2.0.0.8.1.0.7;200 / 200;0
0.0.2.0.0.8.1.0;0.0.2.0.0.8.1.0.8;100 / 100;0
0.0.2.0.0.8.1.1;0.0.2.0.0.8.1.1.1;300 / 300;0
0.0.2.0.0.8.1.1;0.0.2.0.0.8.1.1.2;200 / 200;0
0.0.2.0.0.8.1.1;0.0.2.0.0.8.1.1.3;100 / 100;0
0.0.2.0.0.8.1.1;0.0.2.0.0.8.1.1.4;100 / 100;0
0.0.2.0.0.8.1.1;0.0.2.0.0.8.1.1.5;200 / 200;0
0.0.2.0.0.8.1.1;0.0.2.0.0.8.1.1.8;200 / 200;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.0;100 / 100;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.1;200 / 200;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.3;100 / 100;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.4;100 / 100;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.5;100 / 100;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.7;100 / 100;0
0.0.2.0.0.8.1.2;0.0.2.0.0.8.1.2.8;300 / 300;0
0.0.2.0.0.8.1.3;0.0.2.0.0.8.1.3.0;200 / 200;0
0.0.2.0.0.8.1.3;0.0.2.0.0.8.1.3.1;100 / 100;0
0.0.2.0.0.8.1.3;0.0.2.0.0.8.1.3.3;200 / 200;0
0.0.2.0.0.8.1.3;0.0.2.0.0.8.1.3.4;100 / 100;0
0.0.2.0.0.8.1.3;0.0.2.0.0.8.1.3.7;400 / 400;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.0;100 / 100;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.1;200 / 200;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.2;100 / 100;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.4;200 / 200;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.6;200 / 200;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.7;200 / 200;0
0.0.2.0.0.8.2.0;0.0.2.0.0.8.2.0.8;100 / 100;0
0.0.2.0.0.8.2.1;0.0.2.0.0.8.2.1.0;300 / 300;0
0.0.2.0.0.8.2.1;0.0.2.0.0.8.2.1.1;100 / 100;0
0.0.2.0.0.8.2.1;0.0.2.0.0.8.2.1.4;100 / 100;0
0.0.2.0.0.8.2.1;0.0.2.0.0.8.2.1.5;200 / 200;0
0.0.2.0.0.8.2.1;0.0.2.0.0.8.2.1.7;200 / 200;0
0.0.2.0.0.8.2.1;0.0.2.0.0.8.2.1.8;100 / 100;0
0.0.2.0.0.8.2.2;0.0.2.0.0.8.2.2.0;100 / 100;0
0.0.2.0.0.8.2.2;0.0.2.0.0.8.2.2.1;100 / 100;0
0.0.2.0.0.8.2.2;0.0.2.0.0.8.2.2.3;400 / 400;0
0.0.2.0.0.8.2.2;0.0.2.0.0.8.2.2.5;100 / 100;0
0.0.2.0.0.8.2.2;0.0.2.0.0.8.2.2.6;200 / 200;0
0.0.2.0.0.8.2.2;0.0.2.0.0.8.2.2.7;100 / 100;0
0.0.2.0.0.8.2.3;0.0.2.0.0.8.2.3.2;100 / 100;0
0.0.2.0.0.8.2.3;0.0.2.0.0.8.2.3.3;100 / 100;0
0.0.2.0.0.8.2.3;0.0.2.0.0.8.2.3.4;300 / 300;0
0.0.2.0.0.8.2.3;0.0.2.0.0.8.2.3.5;100 / 100;0
0.0.2.0.0.8.2.3;0.0.2.0.0.8.2.3.7;300 / 300;0
0.0.2.0.0.8.2.3;0.0.2.0.0.8.2.3.8;100 / 100;0
0.0.2.0.0.8.3.0;0.0.2.0.0.8.3.0.1;200 / 200;0
0.0.2.0.0.8.3.0;0.0.2.0.0.8.3.0.2;200 / 200;0
0.0.2.0.0.8.3.0;0.0.2.0.0.8.3.0.5;300 / 300;0
0.0.2.0.0.8.3.0;0.0.2.0.0.8.3.0.6;100 / 100;0
0.0.2.0.0.8.3.0;0.0.2.0.0.8.3.0.7;300 / 300;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.1;100 / 100;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.2;200 / 200;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.3;100 / 100;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.4;100 / 100;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.5;200 / 200;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.6;100 / 100;0
0.0.2.0.0.8.3.1;0.0.2.0.0.8.3.1.8;200 / 200;0
0.0.2.0.0.8.3.2;0.0.2.0.0.8.3.2.0;100 / 100;0
0.0.2.0.0.8.3.2;0.0.2.0.0.8.3.2.1;100 / 100;0
0.0.2.0.0.8.3.2;0.0.2.0.0.8.3.2.2;500 / 500;0
0.0.2.0.0.8.3.2;0.0.2.0.0.8.3.2.3;100 / 100;0
0.0.2.0.0.8.3.2;0.0.2.0.0.8.3.2.4;100 / 100;0
0.0.2.0.0.8.3.2;0.0.2.0.0.8.3.2.5;100 / 100;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.0;100 / 100;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.1;200 / 200;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.3;200 / 200;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.4;200 / 200;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.5;100 / 100;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.6;100 / 100;0
0.0.2.0.0.8.3.3;0.0.2.0.0.8.3.3.7;100 / 100;0
0.0.2.0.0.8.4.0;0.0.2.0.0.8.4.0.0;200 / 200;0
0.0.2.0.0.8.4.0;0.0.2.0.0.8.4.0.2;200 / 200;0
0.0.2.0.0.8.4.0;0.0.2.0.0.8.4.0.4;200 / 200;0
0.0.2.0.0.8.4.0;0.0.2.0.0.8.4.0.8;500 / 500;0
0.0.2.0.0.8.4.1;0.0.2.0.0.8.4.1.0;100 / 100;0
0.0.2.0.0.8.4.1;0.0.2.0.0.8.4.1.1;100 / 100;0
0.0.2.0.0.8.4.1;0.0.2.0.0.8.4.1.2;100 / 100;0
0.0.2.0.0.8.4.1;0.0.2.0.0.8.4.1.4;200 / 200;0
0.0.2.0.0.8.4.1;0.0.2.0.0.8.4.1.7;400 / 400;0
0.0.2.0.0.8.4.1;0.0.2.0.0.8.4.1.8;100 / 100;0
0.0.2.0.0.8.4.2;0.0.2.0.0.8.4.2.0;300 / 300;0
0.0.2.0.0.8.4.2;0.0.2.0.0.8.4.2.1;100 / 100;0
0.0.2.0.0.8.4.2;0.0.2.0.0.8.4.2.3;100 / 100;0
0.0.2.0.0.8.4.2;0.0.2.0.0.8.4.2.5;300 / 300;0
0.0.2.0.0.8.4.2;0.0.2.0.0.8.4.2.7;100 / 100;0
0.0.2.0.0.8.4.2;0.0.2.0.0.8.4.2.8;100 / 100;0
0.0.2.0.0.8.4.3;0.0.2.0.0.8.4.3.0;100 / 100;0
0.0.2.0.0.8.4.3;0.0.2.0.0.8.4.3.1;100 / 100;0
0.0.2.0.0.8.4.3;0.0.2.0.0.8.4.3.2;300 / 300;0
0.0.2.0.0.8.4.3;0.0.2.0.0.8.4.3.4;200 / 200;0
0.0.2.0.0.8.4.3;0.0.2.0.0.8.4.3.6;100 / 100;0
0.0.2.0.0.8.4.3;0.0.2.0.0.8.4.3.8;200 / 200;0
0.0.2.0.0.8.5.0;0.0.2.0.0.8.5.0.0;100 / 100;0
0.0.2.0.0.8.5.0;0.0.2.0.0.8.5.0.1;300 / 300;0
0.0.2.0.0.8.5.0;0.0.2.0.0.8.5.0.2;200 / 200;0
0.0.2.0.0.8.5.0;0.0.2.0.0.8.5.0.4;100 / 100;0
0.0.2.0.0.8.5.0;0.0.2.0.0.8.5.0.6;300 / 300;0
0.0.2.0.0.8.5.0;0.0.2.0.0.8.5.0.7;100 / 100;0
0.0.2.0.0.8.5.1;0.0.2.0.0.8.5.1.0;100 / 100;0
0.0.2.0.0.8.5.1;0.0.2.0.0.8.5.1.2;300 / 300;0
0.0.2.0.0.8.5.1;0.0.2.0.0.8.5.1.4;100 / 100;0
0.0.2.0.0.8.5.1;0.0.2.0.0.8.5.1.5;200 / 200;0
0.0.2.0.0.8.5.1;0.0.2.0.0.8.5.1.6;100 / 100;0
0.0.2.0.0.8.5.1;0.0.2.0.0.8.5.1.7;200 / 200;0
0.0.2.0.0.8.5.2;0.0.2.0.0.8.5.2.0;200 / 200;0
0.0.2.0.0.8.5.2;0.0.2.0.0.8.5.2.1;100 / 100;0
0.0.2.0.0.8.5.2;0.0.2.0.0.8.5.2.2;100 / 100;0
0.0.2.0.0.8.5.2;0.0.2.0.0.8.5.2.3;200 / 200;0
0.0.2.0.0.8.5.2;0.0.2.0.0.8.5.2.7;200 / 200;0
0.0.2.0.0.8.5.2;0.0.2.0.0.8.5.2.8;200 / 200;0
0.0.2.0.0.8.5.3;0.0.2.0.0.8.5.3.1;300 / 300;0
0.0.2.0.0.8.5.3;0.0.2.0.0.8.5.3.2;300 / 300;0
0.0.2.0.0.8.5.3;0.0.2.0.0.8.5.3.6;200 / 200;0
0.0.2.0.0.8.5.3;0.0.2.0.0.8.5.3.7;100 / 100;0
0.0.2.0.0.8.5.3;0.0.2.0.0.8.5.3.8;100 / 100;0
0.0.2.0.0.0.0.0.0;0.0.2.0.0.0.0.0.0.0;100 / 100;0
0.0.2.0.0.0.0.0.2;0.0.2.0.0.0.0.0.2.0;100 / 100;0
0.0.2.0.0.0.0.0.2;0.0.2.0.0.0.0.0.2.1;100 / 100;0
0.0.2.0.0.0.0.0.3;0.0.2.0.0.0.0.0.3.0;100 / 100;0
0.0.2.0.0.0.0.0.4;0.0.2.0.0.0.0.0.4.0;100 / 100;0
0.0.2.0.0.0.0.0.5;0.0.2.0.0.0.0.0.5.0;100 / 100;0
0.0.2.0.0.0.0.0.6;0.0.2.0.0.0.0.0.6.0;100 / 100;0
0.0.2.0.0.0.0.0.7;0.0.2.0.0.0.0.0.7.0;100 / 100;0
0.0.2.0.0.0.0.0.7;0.0.2.0.0.0.0.0.7.1;100 / 100;0
0.0.2.0.0.0.0.1.0;0.0.2.0.0.0.0.1.0.0;100 / 100;0
0.0.2.0.0.0.0.1.0;0.0.2.0.0.0.0.1.0.1;100 / 100;0
0.0.2.0.0.0.0.1.0;0.0.2.0.0.0.0.1.0.2;100 / 100;0
0.0.2.0.0.0.0.1.1;0.0.2.0.0.0.0.1.1.0;100 / 100;0
0.0.2.0.0.0.0.1.3;0.0.2.0.0.0.0.1.3.0;100 / 100;0
0.0.2.0.0.0.0.1.4;0.0.2.0.0.0.0.1.4.0;100 / 100;0
0.0.2.0.0.0.0.1.5;0.0.2.0.0.0.0.1.5.0;100 / 100;0
0.0.2.0.0.0.0.1.6;0.0.2.0.0.0.0.1.6.0;100 / 100;0
0.0.2.0.0.0.0.1.8;0.0.2.0.0.0.0.1.8.0;100 / 100;0
0.0.2.0.0.0.0.2.2;0.0.2.0.0.0.0.2.2.0;100 / 100;0
0.0.2.0.0.0.0.2.3;0.0.2.0.0.0.0.2.3.0;100 / 100;0
0.0.2.0.0.0.0.2.4;0.0.2.0.0.0.0.2.4.0;100 / 100;0
0.0.2.0.0.0.0.2.5;0.0.2.0.0.0.0.2.5.0;100 / 100;0
0.0.2.0.0.0.0.2.5;0.0.2.0.0.0.0.2.5.1;100 / 100;0
0.0.2.0.0.0.0.2.5;0.0.2.0.0.0.0.2.5.2;100 / 100;0
0.0.2.0.0.0.0.2.6;0.0.2.0.0.0.0.2.6.0;100 / 100;0
0.0.2.0.0.0.0.2.8;0.0.2.0.0.0.0.2.8.0;100 / 100;0
0.0.2.0.0.0.0.2.8;0.0.2.0.0.0.0.2.8.1;100 / 100;0
0.0.2.0.0.0.0.3.0;0.0.2.0.0.0.0.3.0.0;100 / 100;0
0.0.2.0.0.0.0.3.2;0.0.2.0.0.0.0.3.2.0;100 / 100;0
0.0.2.0.0.0.0.3.3;0.0.2.0.0.0.0.3.3.0;100 / 100;0
0.0.2.0.0.0.0.3.4;0.0.2.0.0.0.0.3.4.0;100 / 100;0
0.0.2.0.0.0.0.3.4;0.0.2.0.0.0.0.3.4.1;100 / 100;0
0.0.2.0.0.0.0.3.5;0.0.2.0.0.0.0.3.5.0;100 / 100;0
0.0.2.0.0.0.0.3.5;0.0.2.0.0.0.0.3.5.1;100 / 100;0
0.0.2.0.0.0.0.3.6;0.0.2.0.0.0.0.3.6.0;100 / 100;0
0.0.2.0.0.0.1.0.3;0.0.2.0.0.0.1.0.3.0;100 / 100;0
0.0.2.0.0.0.1.0.3;0.0.2.0.0.0.1.0.3.1;100 / 100;0
0.0.2.0.0.0.1.0.3;0.0.2.0.0.0.1.0.3.2;100 / 100;0
0.0.2.0.0.0.1.0.4;0.0.2.0.0.0.1.0.4.0;100 / 100;0
0.0.2.0.0.0.1.0.4;0.0.2.0.0.0.1.0.4.1;100 / 100;0
0.0.2.0.0.0.1.0.5;0.0.2.0.0.0.1.0.5.0;100 / 100;0
0.0.2.0.0.0.1.0.6;0.0.2.0.0.0.1.0.6.0;100 / 100;0
0.0.2.0.0.0.1.0.7;0.0.2.0.0.0.1.0.7.0;100 / 100;0
0.0.2.0.0.0.1.0.7;0.0.2.0.0.0.1.0.7.1;100 / 100;0
0.0.2.0.0.0.1.1.0;0.0.2.0.0.0.1.1.0.0;100 / 100;0
0.0.2.0.0.0.1.1.1;0.0.2.0.0.0.1.1.1.0;100 / 100;0
0.0.2.0.0.0.1.1.2;0.0.2.0.0.0.1.1.2.0;100 / 100;0
0.0.2.0.0.0.1.1.4;0.0.2.0.0.0.1.1.4.0;100 / 100;0
0.0.2.0.0.0.1.1.5;0.0.2.0.0.0.1.1.5.0;100 / 100;0
0.0.2.0.0.0.1.1.7;0.0.2.0.0.0.1.1.7.0;100 / 100;0
0.0.2.0.0.0.1.1.8;0.0.2.0.0.0.1.1.8.0;100 / 100;0
0.0.2.0.0.0.1.1.8;0.0.2.0.0.0.1.1.8.1;100 / 100;0
0.0.2.0.0.0.1.1.8;0.0.2.0.0.0.1.1.8.2;100 / 100;0
0.0.2.0.0.0.1.2.0;0.0.2.0.0.0.1.2.0.0;100 / 100;0
0.0.2.0.0.0.1.2.0;0.0.2.0.0.0.1.2.0.1;100 / 100;0
0.0.2.0.0.0.1.2.2;0.0.2.0.0.0.1.2.2.0;100 / 100;0
0.0.2.0.0.0.1.2.2;0.0.2.0.0.0.1.2.2.1;100 / 100;0
0.0.2.0.0.0.1.2.4;0.0.2.0.0.0.1.2.4.0;100 / 100;0
0.0.2.0.0.0.1.2.4;0.0.2.0.0.0.1.2.4.1;100 / 100;0
0.0.2.0.0.0.1.2.4;0.0.2.0.0.0.1.2.4.2;100 / 100;0
0.0.2.0.0.0.1.2.5;0.0.2.0.0.0.1.2.5.0;100 / 100;0
0.0.2.0.0.0.1.2.8;0.0.2.0.0.0.1.2.8.0;100 / 100;0
0.0.2.0.0.0.1.3.0;0.0.2.0.0.0.1.3.0.0;100 / 100;0
0.0.2.0.0.0.1.3.1;0.0.2.0.0.0.1.3.1.0;100 / 100;0
0.0.2.0.0.0.1.3.1;0.0.2.0.0.0.1.3.1.1;100 / 100;0
0.0.2.0.0.0.1.3.2;0.0.2.0.0.0.1.3.2.0;100 / 100;0
0.0.2.0.0.0.1.3.2;0.0.2.0.0.0.1.3.2.1;100 / 100;0
0.0.2.0.0.0.1.3.2;0.0.2.0.0.0.1.3.2.2;100 / 100;0
0.0.2.0.0.0.1.3.4;0.0.2.0.0.0.1.3.4.0;100 / 100;0
0.0.2.0.0.0.1.3.7;0.0.2.0.0.0.1.3.7.0;100 / 100;0
0.0.2.0.0.0.2.0.0;0.0.2.0.0.0.2.0.0.0;100 / 100;0
0.0.2.0.0.0.2.0.2;0.0.2.0.0.0.2.0.2.0;100 / 100;0
0.0.2.0.0.0.2.0.5;0.0.2.0.0.0.2.0.5.0;100 / 100;0
0.0.2.0.0.0.2.0.7;0.0.2.0.0.0.2.0.7.0;100 / 100;0
0.0.2.0.0.0.2.0.7;0.0.2.0.0.0.2.0.7.1;100 / 100;0
0.0.2.0.0.0.2.0.7;0.0.2.0.0.0.2.0.7.2;100 / 100;0
0.0.2.0.0.0.2.0.8;0.0.2.0.0.0.2.0.8.0;100 / 100;0
0.0.2.0.0.0.2.0.8;0.0.2.0.0.0.2.0.8.1;100 / 100;0
0.0.2.0.0.0.2.0.8;0.0.2.0.0.0.2.0.8.2;100 / 100;0
0.0.2.0.0.0.2.1.0;0.0.2.0.0.0.2.1.0.0;100 / 100;0
0.0.2.0.0.0.2.1.0;0.0.2.0.0.0.2.1.0.1;100 / 100;0
0.0.2.0.0.0.2.1.2;0.0.2.0.0.0.2.1.2.0;100 / 100;0
0.0.2.0.0.0.2.1.3;0.0.2.0.0.0.2.1.3.0;100 / 100;0
0.0.2.0.0.0.2.1.4;0.0.2.0.0.0.2.1.4.0;100 / 100;0
0.0.2.0.0.0.2.1.4;0.0.2.0.0.0.2.1.4.1;100 / 100;0
0.0.2.0.0.0.2.1.6;0.0.2.0.0.0.2.1.6.0;100 / 100;0
0.0.2.0.0.0.2.1.8;0.0.2.0.0.0.2.1.8.0;100 / 100;0
0.0.2.0.0.0.2.1.8;0.0.2.0.0.0.2.1.8.1;100 / 100;0
0.0.2.0.0.0.2.2.1;0.0.2.0.0.0.2.2.1.0;100 / 100;0
0.0.2.0.0.0.2.2.2;0.0.2.0.0.0.2.2.2.0;100 / 100;0
0.0.2.0.0.0.2.2.2;0.0.2.0.0.0.2.2.2.1;100 / 100;0
0.0.2.0.0.0.2.2.3;0.0.2.0.0.0.2.2.3.0;100 / 100;0
0.0.2.0.0.0.2.2.4;0.0.2.0.0.0.2.2.4.0;100 / 100;0
0.0.2.0.0.0.2.2.6;0.0.2.0.0.0.2.2.6.0;100 / 100;0
0.0.2.0.0.0.2.2.6;0.0.2.0.0.0.2.2.6.1;100 / 100;0
0.0.2.0.0.0.2.2.7;0.0.2.0.0.0.2.2.7.0;100 / 100;0
0.0.2.0.0.0.2.2.7;0.0.2.0.0.0.2.2.7.1;100 / 100;0
0.0.2.0.0.0.2.3.0;0.0.2.0.0.0.2.3.0.0;100 / 100;0
0.0.2.0.0.0.2.3.1;0.0.2.0.0.0.2.3.1.0;100 / 100;0
0.0.2.0.0.0.2.3.3;0.0.2.0.0.0.2.3.3.0;100 / 100;0
0.0.2.0.0.0.2.3.5;0.0.2.0.0.0.2.3.5.0;100 / 100;0
0.0.2.0.0.0.2.3.5;0.0.2.0.0.0.2.3.5.1;100 / 100;0
0.0.2.0.0.0.2.3.7;0.0.2.0.0.0.2.3.7.0;100 / 100;0
0.0.2.0.0.0.2.3.8;0.0.2.0.0.0.2.3.8.0;100 / 100;0
0.0.2.0.0.0.2.3.8;0.0.2.0.0.0.2.3.8.1;100 / 100;0
0.0.2.0.0.0.3.0.0;0.0.2.0.0.0.3.0.0.0;100 / 100;0
0.0.2.0.0.0.3.0.0;0.0.2.0.0.0.3.0.0.1;100 / 100;0
0.0.2.0.0.0.3.0.0;0.0.2.0.0.0.3.0.0.2;100 / 100;0
0.0.2.0.0.0.3.0.4;0.0.2.0.0.0.3.0.4.0;100 / 100;0
0.0.2.0.0.0.3.0.5;0.0.2.0.0.0.3.0.5.0;100 / 100;0
0.0.2.0.0.0.3.0.7;0.0.2.0.0.0.3.0.7.0;100 / 100;0
0.0.2.0.0.0.3.0.8;0.0.2.0.0.0.3.0.8.0;100 / 100;0
0.0.2.0.0.0.3.0.8;0.0.2.0.0.0.3.0.8.1;100 / 100;0
0.0.2.0.0.0.3.0.8;0.0.2.0.0.0.3.0.8.2;100 / 100;0
0.0.2.0.0.0.3.1.0;0.0.2.0.0.0.3.1.0.0;100 / 100;0
0.0.2.0.0.0.3.1.2;0.0.2.0.0.0.3.1.2.0;100 / 100;0
0.0.2.0.0.0.3.1.4;0.0.2.0.0.0.3.1.4.0;100 / 100;0
0.0.2.0.0.0.3.1.4;0.0.2.0.0.0.3.1.4.1;100 / 100;0
0.0.2.0.0.0.3.1.4;0.0.2.0.0.0.3.1.4.2;100 / 100;0
0.0.2.0.0.0.3.1.5;0.0.2.0.0.0.3.1.5.0;100 / 100;0
0.0.2.0.0.0.3.1.7;0.0.2.0.0.0.3.1.7.0;100 / 100;0
0.0.2.0.0.0.3.1.7;0.0.2.0.0.0.3.1.7.1;100 / 100;0
0.0.2.0.0.0.3.1.8;0.0.2.0.0.0.3.1.8.0;100 / 100;0
0.0.2.0.0.0.3.2.0;0.0.2.0.0.0.3.2.0.0;100 / 100;0
0.0.2.0.0.0.3.2.0;0.0.2.0.0.0.3.2.0.1;100 / 100;0
0.0.2.0.0.0.3.2.2;0.0.2.0.0.0.3.2.2.0;100 / 100;0
0.0.2.0.0.0.3.2.3;0.0.2.0.0.0.3.2.3.0;100 / 100;0
0.0.2.0.0.0.3.2.4;0.0.2.0.0.0.3.2.4.0;100 / 100;0
0.0.2.0.0.0.3.2.4;0.0.2.0.0.0.3.2.4.1;100 / 100;0
0.0.2.0.0.0.3.2.5;0.0.2.0.0.0.3.2.5.0;100 / 100;0
0.0.2.0.0.0.3.2.6;0.0.2.0.0.0.3.2.6.0;100 / 100;0
0.0.2.0.0.0.3.2.8;0.0.2.0.0.0.3.2.8.0;100 / 100;0
0.0.2.0.0.0.3.3.0;0.0.2.0.0.0.3.3.0.0;100 / 100;0
0.0.2.0.0.0.3.3.1;0.0.2.0.0.0.3.3.1.0;100 / 100;0
0.0.2.0.0.0.3.3.3;0.0.2.0.0.0.3.3.3.0;100 / 100;0
0.0.2.0.0.0.3.3.3;0.0.2.0.0.0.3.3.3.1;100 / 100;0
0.0.2.0.0.0.3.3.5;0.0.2.0.0.0.3.3.5.0;100 / 100;0
0.0.2.0.0.0.3.3.5;0.0.2.0.0.0.3.3.5.1;100 / 100;0
0.0.2.0.0.0.3.3.8;0.0.2.0.0.0.3.3.8.0;100 / 100;0
0.0.2.0.0.0.3.3.8;0.0.2.0.0.0.3.3.8.1;100 / 100;0
0.0.2.0.0.0.4.0.0;0.0.2.0.0.0.4.0.0.0;100 / 100;0
0.0.2.0.0.0.4.0.2;0.0.2.0.0.0.4.0.2.0;100 / 100;0
0.0.2.0.0.0.4.0.2;0.0.2.0.0.0.4.0.2.1;100 / 100;0
0.0.2.0.0.0.4.0.2;0.0.2.0.0.0.4.0.2.2;100 / 100;0
0.0.2.0.0.0.4.0.2;0.0.2.0.0.0.4.0.2.3;100 / 100;0
0.0.2.0.0.0.4.0.4;0.0.2.0.0.0.4.0.4.0;100 / 100;0
0.0.2.0.0.0.4.0.5;0.0.2.0.0.0.4.0.5.0;100 / 100;0
0.0.2.0.0.0.4.0.5;0.0.2.0.0.0.4.0.5.1;100 / 100;0
0.0.2.0.0.0.4.0.7;0.0.2.0.0.0.4.0.7.0;100 / 100;0
0.0.2.0.0.0.4.1.0;0.0.2.0.0.0.4.1.0.0;100 / 100;0
0.0.2.0.0.0.4.1.0;0.0.2.0.0.0.4.1.0.1;100 / 100;0
0.0.2.0.0.0.4.1.3;0.0.2.0.0.0.4.1.3.0;100 / 100;0
0.0.2.0.0.0.4.1.3;0.0.2.0.0.0.4.1.3.1;100 / 100;0
0.0.2.0.0.0.4.1.3;0.0.2.0.0.0.4.1.3.2;100 / 100;0
0.0.2.0.0.0.4.1.6;0.0.2.0.0.0.4.1.6.0;100 / 100;0
0.0.2.0.0.0.4.1.7;0.0.2.0.0.0.4.1.7.0;100 / 100;0
0.0.2.0.0.0.4.1.7;0.0.2.0.0.0.4.1.7.1;100 / 100;0
0.0.2.0.0.0.4.1.8;0.0.2.0.0.0.4.1.8.0;100 / 100;0
0.0.2.0.0.0.4.2.0;0.0.2.0.0.0.4.2.0.0;100 / 100;0
0.0.2.0.0.0.4.2.1;0.0.2.0.0.0.4.2.1.0;100 / 100;0
0.0.2.0.0.0.4.2.2;0.0.2.0.0.0.4.2.2.0;100 / 100;0
0.0.2.0.0.0.4.2.4;0.0.2.0.0.0.4.2.4.0;100 / 100;0
0.0.2.0.0.0.4.2.5;0.0.2.0.0.0.4.2.5.0;100 / 100;0
0.0.2.0.0.0.4.2.5;0.0.2.0.0.0.4.2.5.1;100 / 100;0
0.0.2.0.0.0.4.2.7;0.0.2.0.0.0.4.2.7.0;100 / 100;0
0.0.2.0.0.0.4.2.7;0.0.2.0.0.0.4.2.7.1;100 / 100;0
0.0.2.0.0.0.4.3.0;0.0.2.0.0.0.4.3.0.0;100 / 100;0
0.0.2.0.0.0.4.3.2;0.0.2.0.0.0.4.3.2.0;100 / 100;0
0.0.2.0.0.0.4.3.3;0.0.2.0.0.0.4.3.3.0;100 / 100;0
0.0.2.0.0.0.4.3.3;0.0.2.0.0.0.4.3.3.1;100 / 100;0
0.0.2.0.0.0.4.3.4;0.0.2.0.0.0.4.3.4.0;100 / 100;0
0.0.2.0.0.0.4.3.5;0.0.2.0.0.0.4.3.5.0;100 / 100;0
0.0.2.0.0.0.4.3.6;0.0.2.0.0.0.4.3.6.0;100 / 100;0
0.0.2.0.0.0.4.3.7;0.0.2.0.0.0.4.3.7.0;100 / 100;0
0.0.2.0.0.0.5.0.0;0.0.2.0.0.0.5.0.0.0;100 / 100;0
0.0.2.0.0.0.5.0.0;0.0.2.0.0.0.5.0.0.1;100 / 100;0
0.0.2.0.0.0.5.0.0;0.0.2.0.0.0.5.0.0.2;100 / 100;0
0.0.2.0.0.0.5.0.3;0.0.2.0.0.0.5.0.3.0;100 / 100;0
0.0.2.0.0.0.5.0.3;0.0.2.0.0.0.5.0.3.1;100 / 100;0
0.0.2.0.0.0.5.0.4;0.0.2.0.0.0.5.0.4.0;100 / 100;0
0.0.2.0.0.0.5.0.5;0.0.2.0.0.0.5.0.5.0;100 / 100;0
0.0.2.0.0.0.5.0.5;0.0.2.0.0.0.5.0.5.1;100 / 100;0
0.0.2.0.0.0.5.0.6;0.0.2.0.0.0.5.0.6.0;100 / 100;0
0.0.2.0.0.0.5.1.0;0.0.2.0.0.0.5.1.0.0;100 / 100;0
0.0.2.0.0.0.5.1.0;0.0.2.0.0.0.5.1.0.1;100 / 100;0
0.0.2.0.0.0.5.1.1;0.0.2.0.0.0.5.1.1.0;100 / 100;0
0.0.2.0.0.0.5.1.2;0.0.2.0.0.0.5.1.2.0;100 / 100;0
0.0.2.0.0.0.5.1.3;0.0.2.0.0.0.5.1.3.0;100 / 100;0
0.0.2.0.0.0.5.1.3;0.0.2.0.0.0.5.1.3.1;100 / 100;0
0.0.2.0.0.0.5.1.3;0.0.2.0.0.0.5.1.3.2;100 / 100;0
